año,capitulo,nombre_capitulo,area,nombre_area,subtitulo,nombre_subtitulo,devengo
2021,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,24,TRANSFERENCIAS CORRIENTES,76616871442
2021,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,935503344
2021,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,31,INICIATIVAS DE INVERSION,6465614752
2021,31,SERVICIO DE SALUD CONCEPCIÓN,001,DIRECCIÓN SERVICIO DE SALUD CONCEPCIÓN,34,SERVICIO DE LA DEUDA,4362099061
2021,31,SERVICIO DE SALUD CONCEPCIÓN,002,HOSPITAL GUILLERMO GRANT BENAVENTE,21,GASTOS EN PERSONAL,121672399486
2021,31,SERVICIO DE SALUD CONCEPCIÓN,002,HOSPITAL GUILLERMO GRANT BENAVENTE,22,BIENES Y SERVICIOS DE CONSUMO,76588190903
2021,31,SERVICIO DE SALUD CONCEPCIÓN,002,HOSPITAL GUILLERMO GRANT BENAVENTE,23,PRESTACIONES DE SEGURIDAD SOCIAL,2497446235
2021,31,SERVICIO DE SALUD CONCEPCIÓN,002,HOSPITAL GUILLERMO GRANT BENAVENTE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,524719270
2021,31,SERVICIO DE SALUD CONCEPCIÓN,002,HOSPITAL GUILLERMO GRANT BENAVENTE,34,SERVICIO DE LA DEUDA,4154373414
2021,31,SERVICIO DE SALUD CONCEPCIÓN,003,HOSPITAL TRAUMATOLÓGICO,21,GASTOS EN PERSONAL,12327685276
2021,31,SERVICIO DE SALUD CONCEPCIÓN,003,HOSPITAL TRAUMATOLÓGICO,22,BIENES Y SERVICIOS DE CONSUMO,9515745003
2021,31,SERVICIO DE SALUD CONCEPCIÓN,003,HOSPITAL TRAUMATOLÓGICO,23,PRESTACIONES DE SEGURIDAD SOCIAL,153971454
2021,31,SERVICIO DE SALUD CONCEPCIÓN,003,HOSPITAL TRAUMATOLÓGICO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,165175610
2021,31,SERVICIO DE SALUD CONCEPCIÓN,003,HOSPITAL TRAUMATOLÓGICO,34,SERVICIO DE LA DEUDA,985725737
2021,31,SERVICIO DE SALUD CONCEPCIÓN,004,HOSPITAL DE CORONEL,21,GASTOS EN PERSONAL,17671077708
2021,31,SERVICIO DE SALUD CONCEPCIÓN,004,HOSPITAL DE CORONEL,22,BIENES Y SERVICIOS DE CONSUMO,4915692326
2021,31,SERVICIO DE SALUD CONCEPCIÓN,004,HOSPITAL DE CORONEL,23,PRESTACIONES DE SEGURIDAD SOCIAL,467230966
2021,31,SERVICIO DE SALUD CONCEPCIÓN,004,HOSPITAL DE CORONEL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,21518835
2021,31,SERVICIO DE SALUD CONCEPCIÓN,004,HOSPITAL DE CORONEL,34,SERVICIO DE LA DEUDA,335369147
2021,31,SERVICIO DE SALUD CONCEPCIÓN,005,HOSPITAL LOTA,21,GASTOS EN PERSONAL,13807436553
2021,31,SERVICIO DE SALUD CONCEPCIÓN,005,HOSPITAL LOTA,22,BIENES Y SERVICIOS DE CONSUMO,5054819019
2021,31,SERVICIO DE SALUD CONCEPCIÓN,005,HOSPITAL LOTA,23,PRESTACIONES DE SEGURIDAD SOCIAL,251918096
2021,31,SERVICIO DE SALUD CONCEPCIÓN,005,HOSPITAL LOTA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,27523865
2021,31,SERVICIO DE SALUD CONCEPCIÓN,005,HOSPITAL LOTA,34,SERVICIO DE LA DEUDA,482419944
2021,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,21,GASTOS EN PERSONAL,2837620231
2021,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,22,BIENES Y SERVICIOS DE CONSUMO,921978233
2021,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,23,PRESTACIONES DE SEGURIDAD SOCIAL,86769386
2021,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,940086
2021,31,SERVICIO DE SALUD CONCEPCIÓN,006,HOSPITAL SANTA JUANA,34,SERVICIO DE LA DEUDA,65884089
2021,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,21,GASTOS EN PERSONAL,3192252330
2021,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,22,BIENES Y SERVICIOS DE CONSUMO,1131494067
2021,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,23,PRESTACIONES DE SEGURIDAD SOCIAL,36349317
2021,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,788613
2021,31,SERVICIO DE SALUD CONCEPCIÓN,007,HOSPITAL FLORIDA,34,SERVICIO DE LA DEUDA,33363529
2021,31,SERVICIO DE SALUD CONCEPCIÓN,008,CONSULTORIO VÍCTOR MANUEL FERNÁNDEZ,21,GASTOS EN PERSONAL,7133249378
2021,31,SERVICIO DE SALUD CONCEPCIÓN,008,CONSULTORIO VÍCTOR MANUEL FERNÁNDEZ,22,BIENES Y SERVICIOS DE CONSUMO,2306694849
2021,31,SERVICIO DE SALUD CONCEPCIÓN,008,CONSULTORIO V��CTOR MANUEL FERNÁNDEZ,22,BIENES Y SERVICIOS DE CONSUMO,35700
2021,31,SERVICIO DE SALUD CONCEPCIÓN,008,CONSULTORIO VÍCTOR MANUEL FERNÁNDEZ,23,PRESTACIONES DE SEGURIDAD SOCIAL,216771190
2021,31,SERVICIO DE SALUD CONCEPCIÓN,008,CONSULTORIO VÍCTOR MANUEL FERNÁNDEZ,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,18766589
2021,31,SERVICIO DE SALUD CONCEPCIÓN,008,CONSULTORIO VÍCTOR MANUEL FERNÁNDEZ,34,SERVICIO DE LA DEUDA,154483767
2021,31,SERVICIO DE SALUD CONCEPCIÓN,010,CENTRO DE SANGRE Y TEJIDOS,21,GASTOS EN PERSONAL,1465807986
2021,31,SERVICIO DE SALUD CONCEPCIÓN,010,CENTRO DE SANGRE Y TEJIDOS,22,BIENES Y SERVICIOS DE CONSUMO,2885606567
2021,31,SERVICIO DE SALUD CONCEPCIÓN,010,CENTRO DE SANGRE Y TEJIDOS,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,450283
2021,31,SERVICIO DE SALUD CONCEPCIÓN,010,CENTRO DE SANGRE Y TEJIDOS,34,SERVICIO DE LA DEUDA,293748261
2021,32,SERVICIO DE SALUD TALCAHUANO,001,DIRECCIÓN SERVICIO DE SALUD TALCAHUANO,21,GASTOS EN PERSONAL,13564028760
2021,32,SERVICIO DE SALUD TALCAHUANO,001,DIRECCIÓN SERVICIO DE SALUD TALCAHUANO,22,BIENES Y SERVICIOS DE CONSUMO,11261987468
2021,32,SERVICIO DE SALUD TALCAHUANO,001,DIRECCIÓN SERVICIO DE SALUD TALCAHUANO,23,PRESTACIONES DE SEGURIDAD SOCIAL,63036096
2021,32,SERVICIO DE SALUD TALCAHUANO,001,DIRECCIÓN SERVICIO DE SALUD TALCAHUANO,24,TRANSFERENCIAS CORRIENTES,54619560508
2021,32,SERVICIO DE SALUD TALCAHUANO,001,DIRECCIÓN SERVICIO DE SALUD TALCAHUANO,26,OTROS GASTOS CORRIENTES,243625728
2021,32,SERVICIO DE SALUD TALCAHUANO,001,DIRECCIÓN SERVICIO DE SALUD TALCAHUANO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1348081566
2021,32,SERVICIO DE SALUD TALCAHUANO,001,DIRECCIÓN SERVICIO DE SALUD TALCAHUANO,31,INICIATIVAS DE INVERSION,13187491550
2021,32,SERVICIO DE SALUD TALCAHUANO,001,DIRECCIÓN SERVICIO DE SALUD TALCAHUANO,34,SERVICIO DE LA DEUDA,1765122122
2021,32,SERVICIO DE SALUD TALCAHUANO,002,HOSPITAL HIGUERAS,21,GASTOS EN PERSONAL,63893481178
2021,32,SERVICIO DE SALUD TALCAHUANO,002,HOSPITAL HIGUERAS,22,BIENES Y SERVICIOS DE CONSUMO,44461795564
2021,32,SERVICIO DE SALUD TALCAHUANO,002,HOSPITAL HIGUERAS,23,PRESTACIONES DE SEGURIDAD SOCIAL,1200370030
2021,32,SERVICIO DE SALUD TALCAHUANO,002,HOSPITAL HIGUERAS,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,908103299
2021,32,SERVICIO DE SALUD TALCAHUANO,002,HOSPITAL HIGUERAS,34,SERVICIO DE LA DEUDA,3334013654
2021,32,SERVICIO DE SALUD TALCAHUANO,003,HOSPITAL TOME,21,GASTOS EN PERSONAL,13458961888
2021,32,SERVICIO DE SALUD TALCAHUANO,003,HOSPITAL TOME,22,BIENES Y SERVICIOS DE CONSUMO,5221622791
2021,32,SERVICIO DE SALUD TALCAHUANO,003,HOSPITAL TOME,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,162036630
2021,32,SERVICIO DE SALUD TALCAHUANO,003,HOSPITAL TOME,34,SERVICIO DE LA DEUDA,575416601
2021,32,SERVICIO DE SALUD TALCAHUANO,004,HOSPITAL PENCO LIRQUÉN,21,GASTOS EN PERSONAL,12249599112
2021,32,SERVICIO DE SALUD TALCAHUANO,004,HOSPITAL PENCO LIRQUÉN,22,BIENES Y SERVICIOS DE CONSUMO,6106487446
2021,32,SERVICIO DE SALUD TALCAHUANO,004,HOSPITAL PENCO LIRQUÉN,23,PRESTACIONES DE SEGURIDAD SOCIAL,94655983
2021,32,SERVICIO DE SALUD TALCAHUANO,004,HOSPITAL PENCO LIRQUÉN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,66036780
2021,32,SERVICIO DE SALUD TALCAHUANO,004,HOSPITAL PENCO LIRQUÉN,34,SERVICIO DE LA DEUDA,363196136
2021,32,SERVICIO DE SALUD TALCAHUANO,005,CESFAM LIRQUEN,21,GASTOS EN PERSONAL,2196562525
2021,32,SERVICIO DE SALUD TALCAHUANO,005,CESFAM LIRQUEN,22,BIENES Y SERVICIOS DE CONSUMO,795413067
2021,32,SERVICIO DE SALUD TALCAHUANO,005,CESFAM LIRQUEN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,7137071
2021,32,SERVICIO DE SALUD TALCAHUANO,005,CESFAM LIRQUEN,34,SERVICIO DE LA DEUDA,48115708
2021,33,SERVICIO DE SALUD BIO BIO,001,DIRECCIÓN SERVICIO DE SALUD BIO BIO,21,GASTOS EN PERSONAL,12472849428
2021,33,SERVICIO DE SALUD BIO BIO,001,DIRECCIÓN SERVICIO DE SALUD BIO BIO,22,BIENES Y SERVICIOS DE CONSUMO,6942469904
2021,33,SERVICIO DE SALUD BIO BIO,001,DIRECCIÓN SERVICIO DE SALUD BIO BIO,23,PRESTACIONES DE SEGURIDAD SOCIAL,30106190
2021,33,SERVICIO DE SALUD BIO BIO,001,DIRECCIÓN SERVICIO DE SALUD BIO BIO,24,TRANSFERENCIAS CORRIENTES,60788558025
2021,33,SERVICIO DE SALUD BIO BIO,001,DIRECCIÓN SERVICIO DE SALUD BIO BIO,26,OTROS GASTOS CORRIENTES,692030000
2021,33,SERVICIO DE SALUD BIO BIO,001,DIRECCIÓN SERVICIO DE SALUD BIO BIO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,665779956
2021,33,SERVICIO DE SALUD BIO BIO,001,DIRECCIÓN SERVICIO DE SALUD BIO BIO,31,INICIATIVAS DE INVERSION,3766688654
2021,33,SERVICIO DE SALUD BIO BIO,001,DIRECCIÓN SERVICIO DE SALUD BIO BIO,34,SERVICIO DE LA DEUDA,1652852623
2021,33,SERVICIO DE SALUD BIO BIO,002,CENTRO REGULADOR SAMU SERVICIO SALUD BIO BIO,21,GASTOS EN PERSONAL,2335721323
2021,33,SERVICIO DE SALUD BIO BIO,002,CENTRO REGULADOR SAMU SERVICIO SALUD BIO BIO,22,BIENES Y SERVICIOS DE CONSUMO,381251885
2021,33,SERVICIO DE SALUD BIO BIO,002,CENTRO REGULADOR SAMU SERVICIO SALUD BIO BIO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,3922253
2021,33,SERVICIO DE SALUD BIO BIO,002,CENTRO REGULADOR SAMU SERVICIO SALUD BIO BIO,34,SERVICIO DE LA DEUDA,50021850
2021,33,SERVICIO DE SALUD BIO BIO,003,HOSPITAL HUEPIL,21,GASTOS EN PERSONAL,3230703536
2021,33,SERVICIO DE SALUD BIO BIO,003,HOSPITAL HUEPIL,22,BIENES Y SERVICIOS DE CONSUMO,1056089674
2021,33,SERVICIO DE SALUD BIO BIO,003,HOSPITAL HUEPIL,23,PRESTACIONES DE SEGURIDAD SOCIAL,74478395
2021,33,SERVICIO DE SALUD BIO BIO,003,HOSPITAL HUEPIL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,4602050
2021,33,SERVICIO DE SALUD BIO BIO,003,HOSPITAL HUEPIL,34,SERVICIO DE LA DEUDA,68681268
2021,33,SERVICIO DE SALUD BIO BIO,004,HOSPITAL DE LAJA,21,GASTOS EN PERSONAL,4611693805
2021,33,SERVICIO DE SALUD BIO BIO,004,HOSPITAL DE LAJA,22,BIENES Y SERVICIOS DE CONSUMO,1982484720
2021,33,SERVICIO DE SALUD BIO BIO,004,HOSPITAL DE LAJA,23,PRESTACIONES DE SEGURIDAD SOCIAL,217909393
2021,33,SERVICIO DE SALUD BIO BIO,004,HOSPITAL DE LAJA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,3226629
2021,33,SERVICIO DE SALUD BIO BIO,004,HOSPITAL DE LAJA,34,SERVICIO DE LA DEUDA,158509425
2021,33,SERVICIO DE SALUD BIO BIO,005,HOSPITAL DE LOS ÁNGELES,21,GASTOS EN PERSONAL,68929754349
2021,33,SERVICIO DE SALUD BIO BIO,005,HOSPITAL DE LOS ÁNGELES,22,BIENES Y SERVICIOS DE CONSUMO,52045164816
2021,33,SERVICIO DE SALUD BIO BIO,005,HOSPITAL DE LOS ÁNGELES,23,PRESTACIONES DE SEGURIDAD SOCIAL,1253824492
2021,33,SERVICIO DE SALUD BIO BIO,005,HOSPITAL DE LOS ÁNGELES,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,589312466
2021,33,SERVICIO DE SALUD BIO BIO,005,HOSPITAL DE LOS ÁNGELES,34,SERVICIO DE LA DEUDA,4303189134
2021,33,SERVICIO DE SALUD BIO BIO,006,HOSPITAL DE MULCHÉN,21,GASTOS EN PERSONAL,5581340273
2021,33,SERVICIO DE SALUD BIO BIO,006,HOSPITAL DE MULCHÉN,22,BIENES Y SERVICIOS DE CONSUMO,2115015890
2021,33,SERVICIO DE SALUD BIO BIO,006,HOSPITAL DE MULCHÉN,23,PRESTACIONES DE SEGURIDAD SOCIAL,157607313
2021,33,SERVICIO DE SALUD BIO BIO,006,HOSPITAL DE MULCHÉN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,31717183
2021,33,SERVICIO DE SALUD BIO BIO,006,HOSPITAL DE MULCHÉN,34,SERVICIO DE LA DEUDA,190378186
2021,33,SERVICIO DE SALUD BIO BIO,007,HOSPITAL DE NACIMIENTO,21,GASTOS EN PERSONAL,4471507902
2021,33,SERVICIO DE SALUD BIO BIO,007,HOSPITAL DE NACIMIENTO,22,BIENES Y SERVICIOS DE CONSUMO,1444293575
2021,33,SERVICIO DE SALUD BIO BIO,007,HOSPITAL DE NACIMIENTO,23,PRESTACIONES DE SEGURIDAD SOCIAL,256754479
2021,33,SERVICIO DE SALUD BIO BIO,007,HOSPITAL DE NACIMIENTO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,4974846
2021,33,SERVICIO DE SALUD BIO BIO,007,HOSPITAL DE NACIMIENTO,34,SERVICIO DE LA DEUDA,89270866
2021,33,SERVICIO DE SALUD BIO BIO,008,HOSPITAL DE YUMBEL,21,GASTOS EN PERSONAL,3744355104
2021,33,SERVICIO DE SALUD BIO BIO,008,HOSPITAL DE YUMBEL,22,BIENES Y SERVICIOS DE CONSUMO,1306115517
2021,33,SERVICIO DE SALUD BIO BIO,008,HOSPITAL DE YUMBEL,23,PRESTACIONES DE SEGURIDAD SOCIAL,89798961
2021,33,SERVICIO DE SALUD BIO BIO,008,HOSPITAL DE YUMBEL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,4995982
2021,33,SERVICIO DE SALUD BIO BIO,008,HOSPITAL DE YUMBEL,34,SERVICIO DE LA DEUDA,102156021
2021,33,SERVICIO DE SALUD BIO BIO,009,HOSPITAL SANTA BÁRBARA,21,GASTOS EN PERSONAL,3826306451
2021,33,SERVICIO DE SALUD BIO BIO,009,HOSPITAL SANTA BÁRBARA,22,BIENES Y SERVICIOS DE CONSUMO,1345895847
2021,33,SERVICIO DE SALUD BIO BIO,009,HOSPITAL SANTA BÁRBARA,23,PRESTACIONES DE SEGURIDAD SOCIAL,34276882
2021,33,SERVICIO DE SALUD BIO BIO,009,HOSPITAL SANTA BÁRBARA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,5012496
2021,33,SERVICIO DE SALUD BIO BIO,009,HOSPITAL SANTA BÁRBARA,34,SERVICIO DE LA DEUDA,82388922
2021,34,SERVICIO DE SALUD ARAUCO,001,DIRECCIÓN SERVICIO DE SALUD ARAUCO,21,GASTOS EN PERSONAL,8793214115
2021,34,SERVICIO DE SALUD ARAUCO,001,DIRECCIÓN SERVICIO DE SALUD ARAUCO,22,BIENES Y SERVICIOS DE CONSUMO,5564082961
2021,34,SERVICIO DE SALUD ARAUCO,001,DIRECCIÓN SERVICIO DE SALUD ARAUCO,23,PRESTACIONES DE SEGURIDAD SOCIAL,20055084
2021,34,SERVICIO DE SALUD ARAUCO,001,DIRECCIÓN SERVICIO DE SALUD ARAUCO,24,TRANSFERENCIAS CORRIENTES,21121647203
2021,34,SERVICIO DE SALUD ARAUCO,001,DIRECCIÓN SERVICIO DE SALUD ARAUCO,26,OTROS GASTOS CORRIENTES,146177064
2021,34,SERVICIO DE SALUD ARAUCO,001,DIRECCIÓN SERVICIO DE SALUD ARAUCO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,748045324
2021,34,SERVICIO DE SALUD ARAUCO,001,DIRECCIÓN SERVICIO DE SALUD ARAUCO,31,INICIATIVAS DE INVERSION,1042792453
2021,34,SERVICIO DE SALUD ARAUCO,001,DIRECCIÓN SERVICIO DE SALUD ARAUCO,34,SERVICIO DE LA DEUDA,1736309198
2021,34,SERVICIO DE SALUD ARAUCO,002,HOSPITAL ARAUCO,21,GASTOS EN PERSONAL,9555365641
2021,34,SERVICIO DE SALUD ARAUCO,002,HOSPITAL ARAUCO,22,BIENES Y SERVICIOS DE CONSUMO,3243054326
2021,34,SERVICIO DE SALUD ARAUCO,002,HOSPITAL ARAUCO,23,PRESTACIONES DE SEGURIDAD SOCIAL,28270248
2021,34,SERVICIO DE SALUD ARAUCO,002,HOSPITAL ARAUCO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,71175128
2021,34,SERVICIO DE SALUD ARAUCO,002,HOSPITAL ARAUCO,34,SERVICIO DE LA DEUDA,298210221
2021,34,SERVICIO DE SALUD ARAUCO,003,HOSPITAL DE CAÑETE,21,GASTOS EN PERSONAL,14512218536
2021,34,SERVICIO DE SALUD ARAUCO,003,HOSPITAL DE CAÑETE,22,BIENES Y SERVICIOS DE CONSUMO,4360199762
2021,34,SERVICIO DE SALUD ARAUCO,003,HOSPITAL DE CAÑETE,23,PRESTACIONES DE SEGURIDAD SOCIAL,174316228
2021,34,SERVICIO DE SALUD ARAUCO,003,HOSPITAL DE CAÑETE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,55799519
2021,34,SERVICIO DE SALUD ARAUCO,003,HOSPITAL DE CAÑETE,34,SERVICIO DE LA DEUDA,377886338
2021,34,SERVICIO DE SALUD ARAUCO,004,HOSPITAL CONTULMO,21,GASTOS EN PERSONAL,2506823301
2021,34,SERVICIO DE SALUD ARAUCO,004,HOSPITAL CONTULMO,22,BIENES Y SERVICIOS DE CONSUMO,948263950
2021,34,SERVICIO DE SALUD ARAUCO,004,HOSPITAL CONTULMO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,15778706
2021,34,SERVICIO DE SALUD ARAUCO,004,HOSPITAL CONTULMO,34,SERVICIO DE LA DEUDA,110465554
2021,34,SERVICIO DE SALUD ARAUCO,005,HOSPITAL CURANILAHUE,21,GASTOS EN PERSONAL,23741305901
2021,34,SERVICIO DE SALUD ARAUCO,005,HOSPITAL CURANILAHUE,22,BIENES Y SERVICIOS DE CONSUMO,10463205608
2021,34,SERVICIO DE SALUD ARAUCO,005,HOSPITAL CURANILAHUE,23,PRESTACIONES DE SEGURIDAD SOCIAL,139925063
2021,34,SERVICIO DE SALUD ARAUCO,005,HOSPITAL CURANILAHUE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,136336983
2021,34,SERVICIO DE SALUD ARAUCO,005,HOSPITAL CURANILAHUE,34,SERVICIO DE LA DEUDA,747001606
2021,34,SERVICIO DE SALUD ARAUCO,006,HOSPITAL LEBU,21,GASTOS EN PERSONAL,8229861791
2021,34,SERVICIO DE SALUD ARAUCO,006,HOSPITAL LEBU,22,BIENES Y SERVICIOS DE CONSUMO,2589642180
2021,34,SERVICIO DE SALUD ARAUCO,006,HOSPITAL LEBU,23,PRESTACIONES DE SEGURIDAD SOCIAL,45074377
2021,34,SERVICIO DE SALUD ARAUCO,006,HOSPITAL LEBU,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,61598200
2021,34,SERVICIO DE SALUD ARAUCO,006,HOSPITAL LEBU,34,SERVICIO DE LA DEUDA,180898790
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,001,DIRECCIÓN SERVICIO DE SALUD ARAUCANÍA NORTE,21,GASTOS EN PERSONAL,12811913373
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,001,DIRECCIÓN SERVICIO DE SALUD ARAUCANÍA NORTE,22,BIENES Y SERVICIOS DE CONSUMO,5762284833
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,001,DIRECCIÓN SERVICIO DE SALUD ARAUCANÍA NORTE,23,PRESTACIONES DE SEGURIDAD SOCIAL,152318058
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,001,DIRECCIÓN SERVICIO DE SALUD ARAUCANÍA NORTE,24,TRANSFERENCIAS CORRIENTES,34653095784
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,001,DIRECCIÓN SERVICIO DE SALUD ARAUCANÍA NORTE,26,OTROS GASTOS CORRIENTES,25100000
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,001,DIRECCIÓN SERVICIO DE SALUD ARAUCANÍA NORTE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,234748460
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,001,DIRECCIÓN SERVICIO DE SALUD ARAUCANÍA NORTE,31,INICIATIVAS DE INVERSION,26453847049
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,001,DIRECCIÓN SERVICIO DE SALUD ARAUCANÍA NORTE,34,SERVICIO DE LA DEUDA,2059537216
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,002,HOSPITAL ANGOL,21,GASTOS EN PERSONAL,26122755918
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,002,HOSPITAL ANGOL,22,BIENES Y SERVICIOS DE CONSUMO,9955552950
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,002,HOSPITAL ANGOL,23,PRESTACIONES DE SEGURIDAD SOCIAL,167910158
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,002,HOSPITAL ANGOL,26,OTROS GASTOS CORRIENTES,10027000
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,002,HOSPITAL ANGOL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,15113122
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,002,HOSPITAL ANGOL,34,SERVICIO DE LA DEUDA,1041978800
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,003,HOSPITAL VICTORIA,21,GASTOS EN PERSONAL,20962257753
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,003,HOSPITAL VICTORIA,22,BIENES Y SERVICIOS DE CONSUMO,9831428548
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,003,HOSPITAL VICTORIA,23,PRESTACIONES DE SEGURIDAD SOCIAL,135677111
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,003,HOSPITAL VICTORIA,26,OTROS GASTOS CORRIENTES,60000000
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,003,HOSPITAL VICTORIA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,482202674
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,003,HOSPITAL VICTORIA,34,SERVICIO DE LA DEUDA,702089425
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,004,HOSPITAL TRAIGUÉN,21,GASTOS EN PERSONAL,5792654475
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,004,HOSPITAL TRAIGUÉN,22,BIENES Y SERVICIOS DE CONSUMO,1985239186
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,004,HOSPITAL TRAIGUÉN,23,PRESTACIONES DE SEGURIDAD SOCIAL,143691477
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,004,HOSPITAL TRAIGUÉN,26,OTROS GASTOS CORRIENTES,4000000
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,004,HOSPITAL TRAIGUÉN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,97988658
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,004,HOSPITAL TRAIGUÉN,34,SERVICIO DE LA DEUDA,246616603
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,005,HOSPITAL DE COLLIPULLI,21,GASTOS EN PERSONAL,3526766750
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,005,HOSPITAL DE COLLIPULLI,22,BIENES Y SERVICIOS DE CONSUMO,1029478982
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,005,HOSPITAL DE COLLIPULLI,23,PRESTACIONES DE SEGURIDAD SOCIAL,65049453
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,005,HOSPITAL DE COLLIPULLI,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1113639
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,005,HOSPITAL DE COLLIPULLI,34,SERVICIO DE LA DEUDA,156753534
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,006,HOSPITAL PURÉN,21,GASTOS EN PERSONAL,2415973654
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,006,HOSPITAL PURÉN,22,BIENES Y SERVICIOS DE CONSUMO,734967353
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,006,HOSPITAL PURÉN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,11946529
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,006,HOSPITAL PURÉN,34,SERVICIO DE LA DEUDA,131331158
2021,35,SERVICIO DE SALUD ARAUCANÍA NORTE,007,HOSPITAL CURACAUTÍN,21,GASTOS EN PERSONAL,3348885668
